id,instance,notes,type,status,inputs (#post),outputs (#pre),LAL(R) #post,LAL(R) #pre,#voxels
2160331908,,,,Orphan,2,2,2,2,2606445
2160344705,,,,Traced,29,243,5,26,263275760
2160680705,,,,Orphan,9,2,9,2,1189105
2161682585,,,,Orphan,2,3,2,3,3055318
2161687742,,,,Orphan,4,2,4,2,2967056
2162055207,,,,Traced,638,427,1,2,385119119
2181795104,WED096_R,,WED096,Traced,310,139,138,16,425667721
2184147734,WED031_R,,WED031,Traced,219,117,44,69,388089259
2184868615,,,,Traced,310,103,12,18,266591740
2185547554,WED057_R,,WED057,Traced,534,168,50,59,382217621
2185908810,,,,Orphan,14,20,3,2,41731219
2185935358,,,,Traced,39,67,7,22,33554278
2187648590,,,,Traced,93,310,5,19,202009682
2189994309,,,,Orphan,2,4,2,4,2270737
2190010165,,,,Traced,69,73,11,9,55317311
2191697964,,,,Orphan,4,2,4,2,1807881
2191711688,,,,Traced,76,156,34,64,89078896
2193403228,,,,Orphan,1,3,1,3,1861764
2193408441,,,,Orphan,12,2,12,2,2910690
2212825480,WED096_R,,WED096,Traced,256,159,85,10,490294009
2215550458,WED095_R,,WED095,Traced,414,170,102,1,348221453
2215903916,,,,Traced,189,71,5,13,196060373
2216261919,LAL056_R,,LAL056,Traced,316,171,144,119,424755252
2219656107,WED031_R,,WED031,Traced,354,169,26,83,538682757
2219698263,VES038_R,,VES038,Traced,441,265,4,1,435648092
2219996710,WED032_R,,WED032,Traced,158,89,12,16,193444506
2220920100,LC14_R,,LC14,Traced,149,89,4,12,335948635
2221369836,,,,Traced,13,215,1,10,170195520
2221369853,,,,Traced,22,250,3,19,201805131
2221715417,,,,Orphan,13,3,4,3,2325052
2222392928,,,,Orphan,5,9,4,8,12567607
2222397330,,,,Traced,11,64,2,25,46876996
2222406094,VES035_R,,VES035,Traced,474,160,1,1,400347612
2245634599,SAD076_R,,SAD076,Traced,2251,821,23,27,2083363792
2247646756,,,,Traced,30,186,2,7,268192052
2248021984,,,,Traced,177,45,3,1,118472453
2248022232,,,,Traced,234,34,4,1,97941275
2252110576,,,,Traced,71,204,8,21,153434864
2252745377,,,,Orphan,4,5,2,5,1740853
2254502886,,,,Traced,146,9,79,7,72163776
2309021283,,,,Traced,144,211,8,9,143575575
2339059478,,,,Traced,111,44,17,9,120884334
2349505897,PVLP012_R,,PVLP012,Traced,1140,556,55,1,1176215322
2472679083,,,,Traced,74,77,1,1,115376176
5812979017,VES044_R,,VES044,Traced,1471,982,2,17,2331941048
5812979148,LAL120(AVM20)_L,,LAL120,Traced,1015,1297,369,1250,1376775527
5812979815,LAL021_R,,LAL021,Traced,575,135,258,32,287299139
5812980494,CL009_R,aSP7b candidates,CL009,Traced,776,525,28,1,1494804435
5812980666,FB5K_R,CREFB5,FB5K,Traced,4136,627,12,3,1601760267
5812980743,SMP151(ADM10)_L,,SMP151,Traced,331,572,19,24,654233320
5812980746,SIP087(PDM22)_L,,SIP087,Traced,7549,3221,638,442,3325948715
5812980915,CRE003_b_R,aSP14b candidates,CRE003_b,Traced,582,253,197,41,545599281
5812980916,LAL044_R,,LAL044,Traced,757,277,204,195,727147096
5812981381,PPL102(y1)(PDL05)_L,,PPL102,Traced,9198,2830,86,42,3349981626
5812981791,PPL108(PDL05)_L,,PPL108,Traced,5321,2389,753,671,2164861052
5812982125,CRE032_R,,CRE032,Traced,600,223,1,6,547536751
5812982711,LAL023_R,,LAL023,Traced,1511,316,550,227,668621092
5812982885,,,,Traced,1257,500,14,17,909764202
5812982924,CRE051_R,,CRE051,Traced,982,191,20,1,395449321
5812982960,CRE028_L,,CRE028,Traced,968,219,78,21,829384672
5812983101,KCg-m_R,,KCg-m,Traced,712,239,1,1,357805367
5812983128,LAL005_R,,LAL005,Traced,372,119,70,61,334671584
5812983258,LAL036_R,,LAL036,Traced,840,164,387,75,341175999
5812983423,KCab-m_R,,KCab-m,Traced,560,196,1,1,263403128
5812983734,ER6(ring)_R,,ER6,Traced,2158,537,1634,185,901469199
5812983825,LAL101_R,VeLC-CLVe(c),LAL101,Traced,3027,873,1819,360,2116201166
5812983831,AVLP562_R,,AVLP562,Traced,5984,1288,71,113,3369272816
5812983846,FB4P_b_R,CRESMPFB4_4,FB4P_b,Traced,1494,734,16,2,1050718993
5812983883,FB4F_a_R,CRELALFB4_2,FB4F_a,Traced,1949,422,214,2,933273354
5812983965,ATL005_R,CL-AtIb(c)2,ATL005,Traced,2164,272,1142,33,896525941
5812984024,ER3a_a(ring)_R,,ER3a_a,Traced,783,222,43,3,469401707
5812987034,VES055_R,,VES055,Traced,2401,462,2,2,1348365284
5812987684,ExR7(ring)_L,,ExR7,Traced,2886,822,135,175,1478126146
5812987694,AVLP078_R,,AVLP078,Traced,4252,1791,17,2,3329449084
5812987868,(PVM01)_L,,,Traced,266,241,125,81,272157022
5812988178,LAL087_R,L-L(c)1,LAL087,Traced,502,62,400,1,361278942
5812988559,LAL065_R,,LAL065,Traced,189,145,102,122,216598842
5812988643,LAL067_R,,LAL067,Traced,343,129,256,126,320616239
5812988812,IB077(PVM03)_L,,IB077,Traced,330,198,28,49,301898347
5812989087,PLP046_a_R,,PLP046_a,Traced,193,86,55,75,294678252
5812989441,(AVM09)_L,,,Traced,130,110,6,2,190620091
5812989469,SIP020_R,aSP1b candidates,SIP020,Traced,858,180,9,10,620204165
5812989761,,,,Traced,477,602,61,106,532477335
5812989802,IB084(PVM03)_L,,IB084,Traced,366,171,257,149,265229879
5812990778,(AVM09)_L,,,Traced,169,132,10,5,219216213
5812991215,WEDPN7C_R,,WEDPN7C,Traced,212,137,61,100,256798936
5812991267,WEDPN7C_R,,WEDPN7C,Traced,344,180,87,127,333174172
5812991329,PS081_R,,PS081,Traced,698,154,74,1,1037828265
5812991349,PS196_R,,PS196,Traced,1376,308,459,108,1659568119
5812991476,LT51_R,,LT51,Traced,1507,516,50,39,1541327067
5812991592,,,,Traced,204,81,2,11,239966925
5812991668,LAL027_R,,LAL027,Traced,1904,368,206,157,701257169
5812991689,LAL067_R,,LAL067,Traced,374,114,271,98,305305440
5812992005,PS268_R,,PS268,Traced,271,230,19,6,362452917
5812992272,(AVM09)_L,,,Traced,100,69,10,6,173600400
5812992612,LAL089_R,,LAL089,Traced,410,79,221,8,376967017
5812992618,,,,Traced,197,91,7,5,133649857
5812993402,WED018_R,,WED018,Traced,700,414,235,197,506050138
5812993825,,,,Traced,152,135,47,40,265078129
5812993826,WED031_R,,WED031,Traced,433,169,21,74,375328823
5812993873,WED042_R,,WED042,Traced,255,172,7,3,423432052
5812994338,(AVM20)_L,,,Traced,190,613,6,32,872950016
5812994357,PS077_R,,PS077,Traced,296,172,81,20,277790755
5812994710,,,,Traced,398,406,346,320,304792546
5812995163,WED165_R,,WED165,Traced,1060,551,12,3,825343354
5812995899,LAL026_R,,LAL026,Traced,839,320,45,67,683658051
5812996662,PLP021_R,LVe-Pl,PLP021,Traced,2297,505,1322,3,920623113
5812996994,WED154_R,,WED154,Traced,260,155,63,55,408036765
5812997477,,,,Traced,85,159,21,40,163079781
5812998737,,,,Traced,115,196,23,56,183318093
5812998882,(PVM01)_L,,,Traced,118,396,8,28,296902416
5812999580,,,,Traced,468,743,35,137,1150229880
5812999623,HRN_VP4_R,,HRN_VP4,Traced,145,138,3,1,100347588
5812999627,HRN_VP4_R,,HRN_VP4,Traced,140,169,2,1,115652980
5813000686,VES049_R,,VES049,Traced,1057,295,14,4,791389771
5813000747,,,,Traced,460,43,434,41,160140710
5813000777,,,,Orphan,35,55,2,10,281448056
5813000952,WEDPN13_R,,WEDPN13,Traced,186,155,1,2,363823957
5813001027,WED168_R,,WED168,Traced,253,165,53,13,494437768
5813001678,,,,Traced,51,17,10,1,48940128
5813001697,,,,Traced,1502,150,56,8,871227535
5813002096,WED037_R,,WED037,Traced,165,112,2,10,337969522
5813003016,,,,Traced,29,204,1,14,99694102
5813003188,WEDPN13_R,,WEDPN13,Traced,233,175,2,1,369828111
5813004425,,,,Traced,120,499,7,25,874338022
5813005259,PS045_R,,PS045,Traced,643,72,27,4,540001433
5813009620,SMP109_R,,SMP109,Traced,6129,1399,111,172,2742026328
5813010489,,,,Traced,95,310,2,8,401895563
5813011074,LAL007(ADM01)_L,,LAL007,Traced,679,633,38,118,1535044331
5813012006,EPG(PB08)_L7,EPG,EPG,Traced,3883,539,142,82,1075949177
5813012217,ATL009_R,,ATL009,Traced,359,170,71,136,521577661
5813013339,PLP222_R,,PLP222,Traced,327,99,4,3,521250198
5813014391,SMP110_R,,SMP110,Traced,1116,153,26,1,503445464
5813014505,PFNv(PB05)_L7_C7,PFNv,PFNv,Traced,1009,326,10,4,508396228
5813014616,(AVM09)_L,,,Traced,184,116,4,1,199349677
5813015594,LAL150_R,,LAL150,Traced,570,208,166,88,580302244
5813015982,WEDPN7A_R,,WEDPN7A,Traced,424,141,104,128,292444243
5813016501,(PVM02)_L,,,Traced,274,131,6,6,445861797
5813016625,,,,Traced,63,106,28,69,106144113
5813017464,VES035_R,,VES035,Traced,399,168,5,2,379783074
5813018158,,,,Traced,235,82,8,17,221346820
5813018603,WED133_R,,WED133,Traced,362,178,49,24,327748953
5813019850,CRE048_R,,CRE048,Traced,5674,1107,208,19,2306300526
5813020388,PLP012_R,,PLP012,Traced,4099,982,849,455,1834908883
5813020534,,,,Traced,89,804,4,37,621219662
5813020601,ATL026_R,,ATL026,Traced,2403,595,964,3,1302564023
5813020846,CL021_R,,CL021,Traced,1847,532,151,184,1380885839
5813020996,SMP384(PDM09)_L,,SMP384,Traced,4802,2862,1,2,2685199565
5813021075,MDN_R,,MDN,Traced,1384,8,750,1,1483577812
5813021109,,,,Traced,183,213,11,19,180154923
5813021122,LAL143_R,,LAL143,Traced,1205,443,129,391,1629835995
5813021247,FB5E_R,CRESMPFB5_2,FB5E,Traced,2692,621,51,1,990333243
5813021574,CL247_R,,CL247,Traced,3658,310,36,2,3237338536
5813021602,SMP198_R,,SMP198,Traced,5509,1065,77,1,2907484791
5813021904,PLP247(SCB036)_R,,PLP247,Traced,2701,823,29,1,2237085758
5813022026,LAL012_R,,LAL012,Traced,2264,566,1534,143,1434430544
5813022160,SMP567_R,,SMP567,Traced,761,192,7,4,665445190
5813022163,SMP148(ADM10)_L,,SMP148,Traced,2308,543,418,477,1378985998
5813022234,MBON30(y1y2y3)_R,,MBON30,Traced,13786,1430,75,13,2864745122
5813022257,CL303_R,,CL303,Traced,3911,1278,138,134,3010762247
5813022259,ATL034_R,,ATL034,Traced,1456,558,343,27,1594567956
5813022281,EPG(PB08)_L4,EPG,EPG,Traced,3272,543,130,75,1213503168
5813022375,IB017_R,,IB017,Traced,2840,1169,32,52,2913680919
5813022419,CRE038_R,,CRE038,Traced,275,132,6,7,360831607
5813022538,LC33b_R,,LC33b,Traced,872,406,445,404,1103178823
5813022547,PS059_R,,PS059,Traced,4635,1237,668,133,2460935216
5813022548,LAL026_R,,LAL026,Traced,1481,514,85,28,1146561000
5813022574,,,,Traced,69,149,5,25,103458922
5813022608,DNb03_R,,DNb03,Traced,843,163,8,1,899340911
5813022629,PS013_R,LSp-IpG,PS013,Traced,6531,1089,1390,104,2472032197
5813022759,CRE059_R,,CRE059,Traced,1452,568,273,24,1127295229
5813022792,LAL145_R,,LAL145,Traced,541,606,448,587,1152713854
5813022811,CRE080_R,pMP6b candidates,CRE080,Traced,1131,236,37,6,1038235689
5813022896,MBON21(y4y5)_R,,MBON21,Traced,12515,1168,83,70,3288021127
5813022976,CL265(PVL06)_L,pIP6 candidates,CL265,Traced,332,470,23,32,903566720
5813022991,,,,Traced,945,241,9,20,569653916
5813023089,AVLP577_R,,AVLP577,Traced,1782,453,4,10,1418450189
5813023296,,,,Traced,913,591,754,414,696273037
5813023364,,,,Traced,170,1019,54,278,838805898
5813023407,WED057_R,,WED057,Traced,267,82,11,10,249331395
5813023480,LC31,,LC31,Traced,1814,610,28,37,1769954874
5813023739,PLP092_R,,PLP092,Traced,3380,1006,78,11,2252173876
5813023929,WEDPN13_R,,WEDPN13,Traced,204,171,10,2,375551480
5813023931,,,,Traced,468,107,8,1,647423705
5813024035,SAD013_R,,SAD013,Traced,4044,1109,5,2,2182747112
5813024424,PS261_R,,PS261,Traced,766,360,61,8,978455948
5813024686,,,,Traced,956,307,256,89,897722756
5813024698,lLN2F_b(Full)_R,AL-LN2L (Tanaka et al. JCN 2012),lLN2F_b,Traced,26039,8152,5,3,9671459921
5813024769,,,,Traced,226,397,3,6,993249768
5813024846,WED008_R,,WED008,Traced,976,581,32,44,1314193851
5813024852,,,,Traced,342,674,115,242,1083452374
5813024933,,LVe2,,Traced,4620,410,615,52,1678918677
5813024983,ORN_VL2a_L,,ORN_VL2a,Traced,39,47,1,1,44713543
5813027016,FB4Y(EB/NO1)_R,EBCREFB45,FB4Y,Traced,6508,1720,421,1,2846693400
5813027235,LAL053_R,,LAL053,Traced,2231,725,274,695,1336422854
5813027276,AVLP080_R,,AVLP080,Traced,17316,5584,27,1,7875021557
5813027492,PS302(SCB049)_R,,PS302,Traced,897,477,285,200,1198439751
5813027592,SMP376_R,C-Sm,SMP376,Traced,6160,927,42,12,2619111860
5813027737,CRE043_c_R,,CRE043_c,Traced,1269,194,31,11,620901397
5813027968,PS086_R,,PS086,Traced,174,245,6,4,404509251
5813032485,,,,Traced,237,381,76,118,405363154
5813032771,KCg-s2(super)_R,,KCg-s2,Traced,1845,589,4,6,975624467
5813032847,SMP053_R,,SMP053,Traced,3320,522,6,9,1419279427
5813033033,CRE031_L,,CRE031,Traced,1260,220,34,14,766024070
5813033279,aMe14b(aDT7)_R,,aMe14b,Traced,4902,176,87,2,4219369890
5813033340,LAL070_R,,LAL070,Traced,358,95,348,95,180192961
5813033712,AVLP579(PVM01)_L,,AVLP579,Traced,248,322,224,276,311164797
5813034239,VES051_R,,VES051,Traced,688,236,81,85,523576360
5813034397,WED179_R,,WED179,Traced,135,23,21,12,265201723
5813034409,HRN_VP4_R,,HRN_VP4,Traced,159,146,7,2,112029904
5813035477,LAL175(PVM03)_L,,LAL175,Traced,992,366,504,257,648122118
5813035694,aIPg2_R,,aIPg2,Traced,678,317,4,1,734404642
5813037984,WED085_R,,WED085,Traced,566,78,12,2,472646821
5813038026,SAD092_R,pIP13a candidates,SAD092,Traced,105,1,21,1,272794081
5813038109,(AVM09)_L,,,Traced,189,83,96,63,130863463
5813038328,WED038_R,,WED038,Traced,248,128,43,38,296708163
5813038359,LAL029_R,,LAL029,Traced,494,205,77,72,393937347
5813038491,WED002_R,,WED002,Traced,183,147,46,35,283140688
5813039001,VES038_R,,VES038,Traced,421,223,1,2,302619086
5813039011,ORN_DL2v_R,,ORN_DL2v,Traced,250,207,5,1,195131006
5813039309,lLN2P_b(Patchy)_R,AL-LN2L (Tanaka et al. JCN 2012),lLN2P_b,Traced,5101,1229,3,1,1794434140
5813039422,WED152_R,,WED152,Traced,625,263,82,20,427799605
5813039502,,,,Traced,57,135,7,19,103327512
5813040309,PLP018_R,,PLP018,Traced,3186,783,73,72,1987561233
5813040315,,,,Traced,180,19,35,7,104695971
5813041169,SMP009_R,,SMP009,Traced,695,320,96,7,650188100
5813041180,FB4L(PPM3-FB3/4-DAN)_R,LALSIPFB4,FB4L,Traced,1595,546,426,31,1501021625
5813041237,LAL023_R,,LAL023,Traced,1534,371,547,277,737594437
5813041251,ATL012_R,,ATL012,Traced,1143,608,29,6,1057093038
5813041304,LAL003_R,,LAL003,Traced,905,288,244,211,695312778
5813041349,(ADL08)_L,,,Traced,143,160,37,35,154780875
5813041365,PFL1(PB12a)_L4_C5,PFLC,PFL1,Traced,1254,313,47,275,1163111797
5813041525,PLP046_b_R,,PLP046_b,Traced,203,60,9,15,248148632
5813042961,LAL046_R,L-VeSp,LAL046,Traced,5488,1193,3170,417,1595492797
5813043629,LAL144_R,,LAL144,Traced,2176,744,2140,743,1326527830
5813043994,,,,Orphan,3,2,2,2,1487207
5813044001,,,,Assign,2,2,2,2,1490743
5813044501,PLP049_R,,PLP049,Traced,218,80,50,77,272216164
5813044670,PFNv(PB05)_L8_C7,PFNv,PFNv,Traced,853,335,8,3,481368357
5813044940,LT51_R,,LT51,Traced,1375,462,150,78,1329725448
5813045216,FB3C_R,LALSMPFB3,FB3C,Traced,795,235,108,2,515092302
5813045296,LAL165_R,,LAL165,Traced,891,353,320,92,1467565247
5813045606,WED038_R,,WED038,Traced,429,170,27,24,399193230
5813046185,,,,Traced,1052,936,778,663,927699508
5813047453,LAL001_R,,LAL001,Traced,2867,943,1934,791,1709019324
5813047489,AVLP531_R,,AVLP531,Traced,3803,2157,50,11,4557536071
5813047683,LHPV6q1_R,,LHPV6q1,Traced,5098,2267,42,290,5894638340
5813047772,DGI_R,,DGI,Traced,1763,516,69,76,4893056252
5813047809,PS118_R,,PS118,Traced,568,327,22,6,675500920
5813048837,PLP232_R,,PLP232,Traced,658,519,122,29,1153852534
5813049412,,,,Traced,518,733,11,28,747145886
5813049443,LT82b_R,,LT82b,Traced,367,699,4,17,1746877900
5813049627,AVLP370_R,,AVLP370,Traced,3256,1618,253,40,1399047664
5813049870,LAL072_R,,LAL072,Traced,3415,682,3236,668,1442475251
5813050455,DNp32_R,,DNp32,Traced,6922,3051,17,20,25280916792
5813050767,ER4m(ring)_R,,ER4m,Traced,1786,916,13,3,1556793027
5813050772,PLP032(AVL04)_L,,PLP032,Traced,468,1249,23,79,1155328270
5813050791,PS059_R,,PS059,Traced,4325,1165,605,124,2281486697
5813053669,SMP016_a_R,,SMP016_a,Traced,349,164,41,2,478915972
5813053712,IB017(PDM08)_L,,IB017,Traced,685,836,40,52,943022967
5813053714,,,,Traced,648,51,17,1,332883025
5813053875,PS196(PVM01)_L,,PS196,Traced,369,1170,229,686,1077358990
5813053891,LAL177_R,,LAL177,Traced,961,190,336,10,690227078
5813053923,LAL047_R,L-WPl1,LAL047,Traced,3369,1280,2118,566,2396597342
5813053957,PLP228_R,,PLP228,Traced,4155,252,1,4,1739579304
5813054053,OA-ASM3_R,,OA-ASM3,Traced,3158,1823,3,1,2755864037
5813054079,CRE039_L,,CRE039,Traced,916,146,282,21,349334921
5813054141,PLP029_R,,PLP029,Traced,3297,773,63,1,1930082418
5813054613,WED020_a_R,,WED020_a,Traced,613,188,171,87,320607835
5813054675,PS077_R,,PS077,Traced,486,188,79,13,368220939
5813054736,PS262_R,,PS262,Traced,723,354,10,32,845186942
5813054821,WED036_b_R,,WED036_b,Traced,164,75,71,73,259108357
5813054846,LAL156_R,,LAL156,Traced,2167,143,1324,84,1460473551
5813054847,LAL058_R,,LAL058,Traced,657,216,66,152,456614050
5813054853,,,,Traced,1761,1410,477,946,2421300138
5813054857,LAL083_R,LVe-W2,LAL083,Traced,6554,7,3853,5,1219104109
5813054870,,,,Traced,159,1020,10,123,994951971
5813054942,(PVM01)_L,,,Traced,334,958,21,71,1292000521
5813055298,VES001_R,,VES001,Traced,4359,1501,169,30,2311085541
5813055328,WED072_R,,WED072,Traced,1208,490,8,9,792981978
5813055338,,,,Traced,88,151,13,13,190056905
5813055501,,,,Traced,326,358,81,77,241855329
5813055749,SMP185_R,,SMP185,Traced,2868,852,87,58,1798393259
5813055913,FB1C(NO1/NO3)_R,LALNOmFB1,FB1C,Traced,2965,1290,537,22,1798572771
5813055999,FC2A(FQ7)_C2_L,FB1-5CRE,FC2A,Traced,2801,271,2,1,513982696
5813056323,WEDPN7A_R,,WEDPN7A,Traced,449,127,130,107,298806407
5813056727,,,,Traced,75,261,15,60,262138708
5813057245,VES008_R,,VES008,Traced,6414,746,1309,105,2900921519
5813057464,FC2B(FQ7)_C7_L,FB1d356CRE,FC2B,Traced,1934,189,7,4,362028533
5813057579,AVLP538_R,,AVLP538,Traced,19336,7502,75,33,8806682576
5813057630,(AVM09)_L,,,Traced,80,141,6,15,428560950
5813057723,PS019_R,,PS019,Traced,3747,628,145,9,1229499821
5813057861,SMP456_R,,SMP456,Traced,3749,43,317,1,1739013428
5813057956,KCg-m_R,,KCg-m,Traced,772,230,1,1,356908730
5813057963,FB3B(EB)_R,EBCREFB3,FB3B,Traced,838,222,111,5,521205033
5813058048,MBON29(y4y5)_R,,MBON29,Traced,8512,761,47,2,2345461437
5813058319,CRE012_R,,CRE012,Traced,4120,938,938,91,2243348099
5813058320,CRE005_R,,CRE005,Traced,1881,887,822,176,1495874790
5813058416,PVLP004_R,,PVLP004,Traced,704,279,29,4,477679347
5813059915,AVLP591(SCB026)_R,,AVLP591,Traced,2998,1470,4,1,2528444339
5813060067,,,,Traced,2960,26,429,3,1333812359
5813060068,PPM1205_R,,PPM1205,Traced,4173,2225,2833,1464,2533720279
5813060726,ExR5(ring)_R,,ExR5,Traced,2822,985,11,7,1931391198
5813060787,FB2B_a_R,LALCREFB2_1; Tdc2 (TA)-ASM candidates,FB2B_a,Traced,2265,794,147,1,1042477121
5813061024,VES067_R,,VES067,Traced,1397,358,400,42,1573727727
5813061049,PS034_R,,PS034,Traced,554,176,5,21,389337004
5813061114,ATL037_R,,ATL037,Traced,3542,1069,559,22,2177660654
5813061200,WED181(SCB009)_R,,WED181,Traced,546,921,119,343,1623663874
5813061202,LAL132_R,,LAL132,Traced,448,198,125,48,475859518
5813061218,LT39_R,,LT39,Traced,1763,1821,25,3,3979282926
5813061260,OA-VPM3(NO2/NO3)_L,,OA-VPM3,Traced,5122,4069,1,7,3486100136
5813061538,MBON27(y5d)(PVM03)_L,,MBON27,Traced,5898,795,572,486,1596324019
5813061934,SMP016_b_R,,SMP016_b,Traced,538,153,187,3,509354856
5813062036,WED077_R,,WED077,Traced,924,273,295,74,555430802
5813062122,SAD008_R,,SAD008,Traced,306,121,15,20,332666631
5813062686,,,,Traced,63,101,47,63,162956872
5813062698,PLP249(SCB022)_R,,PLP249,Traced,4940,1264,79,389,3109863542
5813062805,PFR_a(PB11a)_L7_C7,PFR_a,PFR_a,Traced,1191,380,5,5,333743157
5813062838,CRE022_L,,CRE022,Traced,5859,1060,154,140,2547121426
5813062858,FB1H(NO2/3)_R,CRENO23FB1-4,FB1H,Traced,9598,3733,165,21,3621432113
5813062871,PPM1202_R,,PPM1202,Traced,950,722,240,234,816663599
5813062942,PVLP004_R,,PVLP004,Traced,695,228,5,1,464727690
5813063087,PVLP014_R,,PVLP014,Traced,2330,1311,1,1,1856031389
5813063137,SMP577(PVL06)_L,,SMP577,Traced,1468,778,10,9,1253278210
5813063587,pC1d_R,,pC1d,Traced,4467,1333,82,1,2799247413
5813063915,ATL028_R,CL-IbAtl(b)1,ATL028,Traced,2383,623,1051,93,1121931578
5813064410,PLP030_R,,PLP030,Traced,5497,4692,16,12,4688395035
5813064478,SMP166_R,,SMP166,Traced,454,90,7,12,362824613
5813065004,FB4F_a_R,CRELALFB4_2,FB4F_a,Traced,1740,390,275,2,952024963
5813065111,WED156_R,,WED156,Traced,112,143,14,54,274251387
5813065300,LAL136_a_R,,LAL136_a,Traced,642,210,31,52,623725040
5813065332,IB076(PVM09)_L,,IB076,Traced,701,183,101,87,407893135
5813065458,PVLP035_R,,PVLP035,Traced,677,168,9,1,330005488
5813066446,,,,Traced,46,175,26,88,176106515
5813066838,LAL102_R,VeL-LC(c),LAL102,Traced,3940,830,1274,244,1919116434
5813067886,CL313_R,pC2la candidates,CL313,Traced,361,179,3,1,444097661
5813067963,,,,Traced,498,479,16,8,645733207
5813067970,WED007_R,,WED007,Traced,2712,975,237,378,1583204022
5813068169,WED157_R,,WED157,Traced,253,182,107,67,340407247
5813068189,,,,Traced,30,173,15,89,116726435
5813068748,LT42_R,,LT42,Traced,3741,1842,386,29,5697992190
5813068769,CRE004_R,,CRE004,Traced,4808,1432,749,161,4486456977
5813068840,DNp18_R,AMMC-Di3 (Matsuo et al. JCN 2016),DNp18,Traced,7261,71,138,2,8559947906
5813069020,LT51_R,,LT51,Traced,1804,569,164,109,1696122581
5813069466,,,,Traced,54,155,1,2,167935841
5813069496,LAL084_R,SpVeL-LSpIp(c)2,LAL084,Traced,5819,35,2109,17,2057395634
5813069497,SMP254_R,,SMP254,Traced,2270,1002,454,20,1927416274
5813069512,VES009_R,,VES009,Traced,6030,834,1364,197,2121540650
5813069528,LT51_R,,LT51,Traced,1049,836,16,22,2074040549
5813069630,NPFL1-I_R,,NPFL1-I,Traced,1766,1264,3,3,4767243541
5813069859,AstA1_R,,AstA1,Traced,6322,3719,28,1,9598451006
5813070569,SMP013_R,,SMP013,Traced,2314,578,418,359,1450007325
5813071257,SMP442_R,,SMP442,Traced,1272,532,48,5,1348873301
5813071266,VES034_b_R,,VES034_b,Traced,443,179,4,3,471504243
5813071292,PVLP116_R,,PVLP116,Traced,2278,361,10,4,1687165080
5813071320,AOTU046_R,,AOTU046,Traced,2410,743,11,3,1770276774
5813075030,LAL041_R,aSP3 candidates,LAL041,Traced,6423,142,3141,66,2367895365
5813075798,,,,Traced,493,47,28,1,206476477
5813076392,PLP187_R,,PLP187,Traced,550,171,67,77,470687783
5813077729,PS118_R,,PS118,Traced,517,284,84,18,567619512
5813078104,,,,Traced,2550,30,194,5,1699989092
5813078133,v2LN33_R,,v2LN33,Traced,1388,219,2,4,958279943
5813078340,SIP001_R,aSP14c candidates,SIP001,Traced,370,133,5,7,395892281
5813078378,DN?,,,Traced,5864,1143,558,184,3526105327
5813078438,LAL183_R,,LAL183,Traced,2301,164,2080,150,1497370316
5813078454,H2 LPTC_L,,H2,Traced,463,1191,18,71,4922653240
5813078530,,,,Traced,714,210,11,2,468324257
5813078641,PLP162_R,,PLP162,Traced,1080,417,1,5,1009190514
5813078739,SIP002_R,aSP14c candidates,SIP002,Traced,396,164,56,45,441917606
5813079177,PS263_R,,PS263,Traced,1829,391,13,63,744876461
5813079192,LAL185_R,pIP11 candidates,LAL185,Traced,1799,639,1144,173,1111782721
5813079288,PVLP114_R,,PVLP114,Traced,5021,806,140,267,2576496364
5813079425,LAL079_R,,LAL079,Traced,512,167,102,125,400424983
5813079584,PVLP005_R,,PVLP005,Traced,561,232,13,7,355430419
5813080769,CRE031_R,,CRE031,Traced,720,230,18,23,681827294
5813081864,FC2B(FQ7)_C9_L,FB1d356CRE,FC2B,Traced,1632,181,3,2,238566314
5813082239,VES005_R,LVe1,VES005,Traced,6614,1167,1584,160,2006895388
5813082314,WED043_R,,WED043,Traced,383,189,10,7,361999561
5813082719,(PVM09)_L,,,Traced,326,184,12,17,285352211
5813083779,CRE022_R,,CRE022,Traced,8464,1155,85,78,2658194530
5813083780,SMP385_R,,SMP385,Traced,6235,2678,19,1,2659884367
5813085192,WED037_R,,WED037,Traced,262,120,9,23,385336447
5813087891,SMP544_R,,SMP544,Traced,3663,406,1201,105,1962770925
5813087996,LAL087_R,L-L(c)1,LAL087,Traced,458,61,364,2,330621810
5813088415,WED035_R,,WED035,Traced,218,160,80,120,427366086
5813088420,VES038_R,,VES038,Traced,361,256,2,2,496057603
5813088421,,,,Traced,543,539,14,25,592164300
5813088921,LAL175(PVM03)_L,,LAL175,Traced,1111,551,725,462,807022585
5813089487,mAL1(AVM15)_R,,mAL1,Traced,176,12,2,1,330635136
5813090253,LAL033_R,,LAL033,Traced,1156,191,770,115,327180537
5813090556,CRE019_R,,CRE019,Traced,677,127,22,11,350895417
5813092338,(PVM01)_L,,,Traced,416,243,33,33,261615593
5813094560,IB084(PVM03)_L,,IB084,Traced,577,167,372,164,314133855
5813097020,LAL060_R,,LAL060,Traced,785,178,567,100,365773347
5813097021,WED002_R,,WED002,Traced,195,138,81,27,302607787
5813098368,AVLP478_R,,AVLP478,Traced,6949,1859,2,1,3021299034
5813098710,WED057_R,,WED057,Traced,313,79,2,8,253326812
5813101875,,,,Traced,69,501,1,16,309242732
5813101886,(AVM09)_L,,,Traced,230,85,77,70,146592252
