id,instance,notes,type,status,inputs (#post),outputs (#pre),FB #post,FB #pre,#voxels
889414782,FB6N_L,CRESMPFB6_1,FB6N,Traced,2013,585,1776,572,888012974
890425079,FS1A(FQ9)_C2_R,FB2-6SMPSMP,FS1A,Traced,1193,96,1118,1,322961522
890671753,FB5D_R,CRESMPFB5_1,FB5D,Traced,3018,613,1802,461,1019105034
891107336,FB5W_L,SMPCREFB5_7,FB5W,Traced,663,229,421,217,354530421
892458340,,,,Traced,715,181,4,1,406682517
893741163,FB4P_a_R,CRESMPFB4_4,FB4P_a,Traced,2736,597,1775,522,1011252039
894168625,FB4P_b_L,CRESMPFB4_4,FB4P_b,Traced,1693,686,856,631,732988105
908728886,FC1E(FQ6)_C4_R,FB2CRE,FC1E,Traced,484,112,462,80,273871069
909069688,FC1D(FQ6)_C4_R,FB2CRE,FC1D,Traced,562,159,549,141,340013357
909414983,FC3(FQ8)_C4_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,384,99,372,95,232871756
909756319,FC1F(FQ6)_C4_R,FB2CRE,FC1F,Traced,774,173,770,172,292929972
909760587,vDeltaM_C6,FB1vD0FB4,vDeltaM,Traced,206,26,206,26,130169683
909760594,FC1F(FQ6)_C5_R,FB2CRE,FC1F,Traced,543,158,541,155,284477879
